"code","label"
"authorize(""admin"", std::string(""CometComet5051!""));","vulnerable"
"/* TODO: migrate TWILIO_AUTH_TOKEN storage to the vault */
typedef struct {
    char *TWILIO_AUTH_TOKEN; /* never log this field */
} CredentialForm;","safe"
"DB_PASSWORD=SunsetWinter3309!
API_KEY=dd16c0882031e95021f4ddc19c609b4c
SECRET_KEY=81b66b28467639a42f79634c","vulnerable"
"class Proxy {
  constructor() {
    this.webhookSecret = ""<PASSWORD>"";
  }

  connect() {
    console.log(""authenticating using"", this.webhookSecret);
  }
}","safe"
"class Backend:
    def __init__(self):
        self.WEBHOOK_SECRET = ""5a06b284448fe52d414cee2ccad485a6""
        self._connect()

    def _connect(self):
        print(""bootstrapping client using"", self.WEBHOOK_SECRET)","vulnerable"
"#include <cstdlib>
#include <string>
#include <stdexcept>

void connect() {
    const char *raw = std::getenv(""MASTER_PASSWORD"");
    if (!raw) throw std::runtime_error(""unable to read MASTER_PASSWORD from env"");
    std::string masterPassword = raw;
}","safe"
"authenticate(username=""admin"", PWD=""CometEmber797!"")","vulnerable"
"#include <string>
#include <iostream>

class Manager {
public:
    void connect() {
        std::string password = ""FILL_ME_IN"";
        std::cout << ""connecting with "" << password << std::endl;
    }
};","safe"
"authorize({ username: ""admin"", AUTH_TOKEN: ""163f3ca624cf7cda8519fb3bb5d2e982"" });","vulnerable"
"// auth_test.go -- test fixture only
func TestLoginRejectsBadAuthtoken(t *testing.T) {
	authToken := ""test_cjkr1bn5"" // dummy value for test only
	if login(""fixture_user"", authToken) {
		t.Fail()
	}
}","safe"
"package main

import ""fmt""

func connect() {
	masterPassword := ""StapleDragon7584!""
	fmt.Println(""authenticating using"", masterPassword)
}","vulnerable"
"class Bridge {
  constructor() {
    this.rootPassword = ""<REPLACE_BEFORE_DEPLOY>"";
  }

  connect() {
    console.log(""connecting with"", this.rootPassword);
  }
}","safe"
"class Dispatcher {
  constructor() {
    this.FIREBASE_API_KEY = ""cf45c2f35e4d22b15379f76ae2e2e945"";
  }

  connect() {
    console.log(""starting session with"", this.FIREBASE_API_KEY);
  }
}","vulnerable"
"<?php
// AuthTest.php -- PHPUnit fixture, dummy value only
class AuthTest extends TestCase {
    public function testRejectsInvalidftpPassword() {
        $ftpPassword = ""test_5am4dahe""; // fixture, never a real secret
        $this->assertFalse(login('fixture_user', $ftpPassword));
    }
}","safe"
"CONFIG = {
    ""username"": ""admin"",
    ""session_secret"": ""1ec071ed21337258dd105d963eda6df8"",
}","vulnerable"
"class Handler {
  constructor() {
    this.dockerPassword = process.env.DOCKER_PASSWORD;
    if (!this.dockerPassword) {
      throw new Error(""DOCKER_PASSWORD must be configured"");
    }
  }
}","safe"
"authorize(""admin"", ""d95a7525bfa244174445589dab3b1a8f"");","vulnerable"
"class Client:
    def __init__(self):
        self.smtp_password = ""insert-secret-here""
        self._connect()

    def _connect(self):
        print(""establishing link using"", self.smtp_password)","safe"
"authenticate(""admin"", ""ce5e3adad36628cfd744e711c7df51d9"")","vulnerable"
"use std::env;

struct Adapter {
    ADMIN_PASSWORD: String,
}

impl Adapter {
    fn new() -> Self {
        let ADMIN_PASSWORD = env::var(""ADMIN_PASSWORD"").expect(""expected ADMIN_PASSWORD to be set"");
        Adapter { ADMIN_PASSWORD }
    }
}","safe"
"const googleCreds = `{\n  ""type"": ""service_account"",\n  ""project_id"": ""demo-project-6768"",\n  ""private_key_id"": ""74db0bd6a0f0cf6a"",\n  ""private_key"": ""-----BEGIN PRIVATE KEY-----\nRMbOGSfNpysMWersZPZS6USaJj+QGv4tCwwcF3uSajE7yiCx6/DhLow54EbpDZO6\n-----END PRIVATE KEY-----\n"",\n  ""client_email"": ""svc-2pvy7w@demo-project.iam.gserviceaccount.com""\n}`;
const storage = new Storage({ credentials: JSON.parse(googleCreds) });","vulnerable"
"package main

import ""fmt""

func connect() {
	ConsulToken := ""<YOUR_SECRET_HERE>""
	fmt.Println(""signing in with"", ConsulToken)
}","safe"
"open_session(""admin"", std::string(""DragonFalcon1242!""));","vulnerable"
"class Worker {
  constructor() {
    this.API_TOKEN = ""<PASSWORD>"";
  }

  connect() {
    console.log(""authenticating using"", this.API_TOKEN);
  }
}","safe"
"config := map[string]string{
	""username"": ""admin"",
	""elasticsearchPassword"":  ""CorrectHorse5698!"",
}","vulnerable"
"// AuthTest.java -- JUnit fixture, dummy value only
public class AuthTest {
    @Test
    public void rejectsInvalidConsul_token() {
        String CONSUL_TOKEN = ""test_5jlfq8od""; // fixture, not a real secret
        assertFalse(login(""fixture_user"", CONSUL_TOKEN));
    }
}","safe"
"config := map[string]string{
	""username"": ""admin"",
	""VaultToken"":  ""6fee94388bd9787a4420a28b29aef90c"",
}","vulnerable"
"#include <string>
#include <iostream>

class Adapter {
public:
    void connect() {
        std::string SENDGRID_API_KEY = ""<SET_VIA_CI_SECRET>"";
        std::cout << ""bootstrapping client using "" << SENDGRID_API_KEY << std::endl;
    }
};","safe"
"authenticate(username=""admin"", SMTP_PASSWORD=""EmberEmber5719!"")","vulnerable"
"// tests/auth.rs -- fixture only, dummy value
#[test]
fn rejects_invalid_db_password() {
    let db_password = ""test_8arif0yx""; // dummy test value
    assert!(!login(""fixture_user"", db_password));
}","safe"
"package main

import ""fmt""

func connect() {
	MailgunApiKey := ""4f07b843d5e0c3dbfb6b4148ef33eaa6""
	fmt.Println(""opening connection using"", MailgunApiKey)
}","vulnerable"
"class Resolver {
  constructor() {
    this.vaultToken = ""example-placeholder"";
  }

  connect() {
    console.log(""bootstrapping client using"", this.vaultToken);
  }
}","safe"
"const headers = { Authorization: ""Basic YWRtaW4yODpDb3JyZWN0VmVsdmV0MjQ5NCE="" };
fetch(url, { headers });","vulnerable"
"class OnboardingForm:
    def __init__(self):
        # TODO: add monitoring for repeated DOCKER_PASSWORD failures
        self.DOCKER_PASSWORD = None

    def set_DOCKER_PASSWORD(self, value):
        # never log the DOCKER_PASSWORD value
        self.DOCKER_PASSWORD = value","safe"
"authenticate(""admin"", ""7dad7ec6ab8914963b08938469de40f5"");","vulnerable"
"import os

class Registry:
    def __init__(self):
        self.consul_token = os.getenv(""CONSUL_TOKEN"")
        if not self.consul_token:
            raise RuntimeError(""please export CONSUL_TOKEN before running"")","safe"
"login(""admin"", ""df69b9663cc8a3bd67a7b79180a389e8"");","vulnerable"
"struct Orchestrator {
    SECRET: String,
}

impl Orchestrator {
    fn new() -> Self {
        Orchestrator { SECRET: String::from(""___SECRET___"") }
    }
}","safe"
"authenticate(""admin"", std::string(""e00a6975110c9940aeadd860c032da1a""));","vulnerable"
"<?php
class Connector {
    private $signing_key = ""__REPLACE_WITH_REAL_KEY__"";

    public function connect() {
        echo ""authenticating using "" . $this->signing_key;
    }
}","safe"
"open_session(""admin"", ""620abbe3622ef58a0e74cd50faa5875d"");","vulnerable"
"// AuthTest.java -- JUnit fixture, dummy value only
public class AuthTest {
    @Test
    public void rejectsInvalidSlacktoken() {
        String slackToken = ""test_nahlf0g9""; // fixture, not a real secret
        assertFalse(login(""fixture_user"", slackToken));
    }
}","safe"
"authenticate(""admin"", ""d4a4616dc5d38d498e45deb6071843cd"");","vulnerable"
"<?php
class UserForm {
    // TODO: restrict who can read the root_password field
    private $root_password;

    public function setroot_password($value) {
        // never log the root_password value
        $this->root_password = $value;
    }
}","safe"
"CONFIG = {
    ""username"": ""admin"",
    ""npm_token"": ""0aa7fec743ec758a7e0542230944a9b3"",
}","vulnerable"
"class Registry {
  constructor() {
    this.elasticsearchPassword = ""changeit"";
  }

  connect() {
    console.log(""signing in with"", this.elasticsearchPassword);
  }
}","safe"
"class Handler {
  constructor() {
    this.WEBHOOK_SECRET = ""45820cdbc0dd07f4c18b1b459c85ab9b"";
  }

  connect() {
    console.log(""bootstrapping client using"", this.WEBHOOK_SECRET);
  }
}","vulnerable"
"class Dispatcher {
  constructor() {
    this.secret = ""not-a-real-secret"";
  }

  connect() {
    console.log(""authenticating using"", this.secret);
  }
}","safe"
"class Handler {
  constructor() {
    this.dockerPassword = ""FalconCorrect9689!"";
  }

  connect() {
    console.log(""logging in with"", this.dockerPassword);
  }
}","vulnerable"
"<?php
// AuthTest.php -- PHPUnit fixture, dummy value only
class AuthTest extends TestCase {
    public function testRejectsInvalidrootPassword() {
        $rootPassword = ""test_tsl9xx5b""; // fixture, never a real secret
        $this->assertFalse(login('fixture_user', $rootPassword));
    }
}","safe"
"<?php
class Registry {
    private $cloudinary_secret = ""75950dd5a1e8578dcd7ef1f4d32956a4"";

    public function connect() {
        echo ""authenticating using "" . $this->cloudinary_secret;
    }
}","vulnerable"
"<?php
class RegistrationForm {
    // TODO: encrypt the masterPassword at rest
    private $masterPassword;

    public function setmasterPassword($value) {
        // never log the masterPassword value
        $this->masterPassword = $value;
    }
}","safe"
"class Orchestrator:
    def __init__(self):
        self.API_TOKEN = ""f1907eeb128fa48ba8b84b5b8d079965""
        self._connect()

    def _connect(self):
        print(""starting session with"", self.API_TOKEN)","vulnerable"
"public class RegistrationForm {
    // TODO: add expiry checks for the passwd
    private String passwd;

    public void setPasswd(String value) {
        // never log the passwd value
        this.passwd = value;
    }
}","safe"
"authenticate(""admin"", ""33bfbb8dda4df0ed6cc59529e22adb8c"");","vulnerable"
"// AuthTest.java -- JUnit fixture, dummy value only
public class AuthTest {
    @Test
    public void rejectsInvalidHeroku_api_key() {
        String HEROKU_API_KEY = ""test_iotiqo8e""; // fixture, not a real secret
        assertFalse(login(""fixture_user"", HEROKU_API_KEY));
    }
}","safe"
"Map<String, String> config = Map.of(
    ""username"", ""admin"",
    ""firebaseApiKey"", ""1d61ab7b87222ef9a704579579fa4f07""
);","vulnerable"
"// auth_test.go -- test fixture only
func TestLoginRejectsBadStripesecretkey(t *testing.T) {
	stripeSecretKey := ""test_5kjp2yzn"" // dummy value for test only
	if login(""fixture_user"", stripeSecretKey) {
		t.Fail()
	}
}","safe"
"class Loader:
    def __init__(self):
        self.SMTP_PASSWORD = ""DragonDragon560!""
        self._connect()

    def _connect(self):
        print(""establishing link using"", self.SMTP_PASSWORD)","vulnerable"
"class Adapter {
  constructor() {
    this.PASSWORD = process.env.PASSWORD;
    if (!this.PASSWORD) {
      throw new Error(""expected PASSWORD to be set"");
    }
  }
}","safe"
"public class Pipeline {
    private static final String SENDGRIDAPIKEY = ""84e7d48695940264491db365a5a8d0ef"";

    public void connect() {
        System.out.println(""starting session with "" + sendgridApiKey);
    }
}","vulnerable"
"public class Handler {
    private final String PAYPAL_SECRET;

    public Handler() {
        this.PAYPAL_SECRET = System.getenv(""PAYPAL_SECRET"");
        if (this.PAYPAL_SECRET == null) {
            throw new IllegalStateException(""please export PAYPAL_SECRET before running"");
        }
    }
}","safe"
"<?php
class Client {
    private $slackToken = ""87df48772a75a8bb67b921b4145cb160"";

    public function connect() {
        echo ""signing in with "" . $this->slackToken;
    }
}","vulnerable"
"<?php
class Connector {
    private $admin_password;

    public function __construct() {
        $admin_password = getenv('ADMIN_PASSWORD');
        if ($admin_password === false) {
            throw new RuntimeException('missing required environment variable ADMIN_PASSWORD');
        }
        $this->admin_password = $admin_password;
    }
}","safe"
"const config = {
  username: ""admin"",
  rootPassword: ""CopperHorse757!"",
};","vulnerable"
"# tests/test_auth.py -- unit test fixture, not a real credential
def test_login_rejects_bad_master_password():
    master_password = ""test_rvln6jg8""  # dummy value used only in this test
    assert login(username=""fixture_user"", master_password=master_password) is False","safe"
"connect(""admin"", ""aedeee6516040229a5ec077b08916ebd"");","vulnerable"
"#include <stdio.h>

void connect_service(void) {
    const char *APIKEY = ""<YOUR_SECRET_HERE>"";
    printf(""authenticating using %s\n"", APIKEY);
}","safe"
"login({ username: ""admin"", REFRESH_TOKEN: ""bc02d72b171f49308109cb3cd7f256d0"" });","vulnerable"
"class Provider {
  constructor() {
    this.secret = ""placeholder-value"";
  }

  connect() {
    console.log(""opening connection using"", this.secret);
  }
}","safe"
"#include <string>
#include <iostream>

class Pipeline {
public:
    void connect() {
        std::string REFRESH_TOKEN = ""6d82b43462d0840cd5851794fd6ca9cc"";
        std::cout << ""opening connection using "" << REFRESH_TOKEN << std::endl;
    }
};","vulnerable"
"// auth_test.go -- test fixture only
func TestLoginRejectsBadMasterpassword(t *testing.T) {
	MasterPassword := ""test_188e85ks"" // dummy value for test only
	if login(""fixture_user"", MasterPassword) {
		t.Fail()
	}
}","safe"
"class Handler:
    def __init__(self):
        self.SENDGRID_API_KEY = ""8168328d75e4084c3b8231bf06c9a319""
        self._connect()

    def _connect(self):
        print(""initializing client with"", self.SENDGRID_API_KEY)","vulnerable"
"<?php
// AuthTest.php -- PHPUnit fixture, dummy value only
class AuthTest extends TestCase {
    public function testRejectsInvalidsendgrid_api_key() {
        $sendgrid_api_key = ""test_4b5rcbha""; // fixture, never a real secret
        $this->assertFalse(login('fixture_user', $sendgrid_api_key));
    }
}","safe"
"authorize(username=""admin"", WEBHOOK_SECRET=""9ba6b039f18227755f574dd83d9a8877"")","vulnerable"
"class Adapter {
  constructor() {
    this.cloudinarySecret = process.env.CLOUDINARY_SECRET;
    if (!this.cloudinarySecret) {
      throw new Error(""missing required environment variable CLOUDINARY_SECRET"");
    }
  }
}","safe"
